ID do Aventureiro,Nome do Personagem,Classe Mágica,Poder Mágico (%)
839,Cavaleiro do Sofá,Guardião do Sofá,94.8
840,Sereia do Banho de Espuma,Pixie do Café Expresso,57.2
841,Sir Croissant,Barbarian Vegano,67.4
842,Luna Brilhinho,Maga do Glitter,99.9
843,Bolinho de Chuva,Ninja Noturno,79.7
844,Thorfinn Puff,Druida de Sobremesas,90.3
845,Dona Cenoura,Feiticeira Hortelã,51.5
846,Zé do Pijama Flamejante,Cavaleiro de Pijama,93.1
847,Glimmer Sparkle,Elfo da Wi-Fi,100.0
848,Chico Bolacha,Paladino das Tapiocas,66.2
849,Madame Puf,Pixie do Café Expresso,80.4
850,Bruxo Zé Gotinha,Curandeiro de Resfriados,97.5
851,Princesa Wi-Fi,Arcanista do TikTok,85.0
852,Goblin do Delivery,Xamã do Delivery,38.9
853,Mestre do Pão de Queijo,Guardião do Sofá,99.9
854,Fada do Carregador,Ladino do Desconto,60.4
855,Tio do Churrasco Místico,Caçador de Meias Perdidas,72.2
856,Nina Nuvem,Sacerdote do Fone de Ouvido,96.0
857,Bob Esponja Encantado,Bardo das Memes,44.2
858,Vovó Meteoro,Necromante de Plantas de Casa,100.0
859,Capitão Pipoca,Alquimista de Smoothie,82.0
860,Lady Crocante,Mago do Micro-ondas,63.6
861,Dr. Soninho,Cavaleiro de Pijama,98.1
862,Xamã do Chocolate Quente,Druida de Sobremesas,76.4
863,Rainha do Puff,Feiticeira Hortelã,88.9
864,Mago do Café,Elfo da Wi-Fi,99.1
865,Duque do Abraço,Paladino das Tapiocas,52.1
866,Troll das Redes Sociais,Bardo das Memes,29.3
867,Elfo do Wi-Fi,Arcanista do TikTok,100.0
868,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,77.3
869,Cavaleiro do Sofá,Guardião do Sofá,93.5
870,Sereia do Banho de Espuma,Pixie do Café Expresso,44.8
871,Sir Croissant,Ninja Noturno,87.3
872,Luna Brilhinho,Maga do Glitter,100.0
873,Bolinho de Chuva,Barbarian Vegano,70.2
874,Thorfinn Puff,Druida de Sobremesas,100.0
875,Dona Cenoura,Feiticeira Hortelã,55.0
876,Zé do Pijama Flamejante,Cavaleiro de Pijama,75.5
877,Glimmer Sparkle,Elfo da Wi-Fi,100.0
878,Chico Bolacha,Paladino das Tapiocas,64.9
879,Madame Puf,Pixie do Café Expresso,91.2
880,Bruxo Zé Gotinha,Curandeiro de Resfriados,78.9
881,Princesa Wi-Fi,Arcanista do TikTok,96.5
882,Goblin do Delivery,Xamã do Delivery,41.3
883,Mestre do Pão de Queijo,Guardião do Sofá,88.6
884,Fada do Carregador,Ladino do Desconto,53.7
885,Tio do Churrasco Místico,Caçador de Meias Perdidas,98.6
886,Nina Nuvem,Sacerdote do Fone de Ouvido,70.7
887,Bob Esponja Encantado,Bardo das Memes,35.8
888,Vovó Meteoro,Necromante de Plantas de Casa,99.5
889,Capitão Pipoca,Alquimista de Smoothie,81.4
890,Lady Crocante,Mago do Micro-ondas,92.4
891,Dr. Soninho,Cavaleiro de Pijama,49.4
892,Xamã do Chocolate Quente,Druida de Sobremesas,97.9
893,Rainha do Puff,Feiticeira Hortelã,63.1
894,Mago do Café,Elfo da Wi-Fi,99.9
895,Duque do Abraço,Paladino das Tapiocas,76.0
896,Troll das Redes Sociais,Bardo das Memes,26.1
897,Elfo do Wi-Fi,Arcanista do TikTok,99.7
898,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,83.2
899,Cavaleiro do Sofá,Guardião do Sofá,95.2
900,Sereia do Banho de Espuma,Pixie do Café Expresso,58.0
901,Sir Croissant,Barbarian Vegano,68.0
902,Luna Brilhinho,Maga do Glitter,100.0
903,Bolinho de Chuva,Ninja Noturno,80.3
904,Thorfinn Puff,Druida de Sobremesas,91.0
905,Dona Cenoura,Feiticeira Hortelã,52.7
906,Zé do Pijama Flamejante,Cavaleiro de Pijama,94.5
907,Glimmer Sparkle,Elfo da Wi-Fi,100.0
908,Chico Bolacha,Paladino das Tapiocas,67.1
909,Madame Puf,Pixie do Café Expresso,81.1
910,Bruxo Zé Gotinha,Curandeiro de Resfriados,98.2
911,Princesa Wi-Fi,Arcanista do TikTok,86.3
912,Goblin do Delivery,Xamã do Delivery,39.6
913,Mestre do Pão de Queijo,Guardião do Sofá,100.0
914,Fada do Carregador,Ladino do Desconto,61.0
915,Tio do Churrasco Místico,Caçador de Meias Perdidas,73.6
916,Nina Nuvem,Sacerdote do Fone de Ouvido,96.7
917,Bob Esponja Encantado,Bardo das Memes,45.0
918,Vovó Meteoro,Necromante de Plantas de Casa,100.0
919,Capitão Pipoca,Alquimista de Smoothie,82.7
920,Lady Crocante,Mago do Micro-ondas,64.8
921,Dr. Soninho,Cavaleiro de Pijama,98.8
922,Xamã do Chocolate Quente,Druida de Sobremesas,77.2
923,Rainha do Puff,Feiticeira Hortelã,89.6
924,Mago do Café,Elfo da Wi-Fi,99.4
925,Duque do Abraço,Paladino das Tapiocas,53.4
926,Troll das Redes Sociais,Bardo das Memes,30.2
927,Elfo do Wi-Fi,Arcanista do TikTok,100.0
928,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,78.1
929,Cavaleiro do Sofá,Guardião do Sofá,94.2
930,Sereia do Banho de Espuma,Pixie do Café Expresso,45.7
931,Sir Croissant,Ninja Noturno,88.1
932,Luna Brilhinho,Maga do Glitter,100.0
933,Bolinho de Chuva,Barbarian Vegano,71.5
934,Thorfinn Puff,Druida de Sobremesas,100.0
935,Dona Cenoura,Feiticeira Hortelã,56.3
936,Zé do Pijama Flamejante,Cavaleiro de Pijama,76.2
937,Glimmer Sparkle,Elfo da Wi-Fi,100.0
938,Chico Bolacha,Paladino das Tapiocas,65.8
939,Madame Puf,Pixie do Café Expresso,92.0
940,Bruxo Zé Gotinha,Curandeiro de Resfriados,79.8
941,Princesa Wi-Fi,Arcanista do TikTok,97.2
942,Goblin do Delivery,Xamã do Delivery,42.0
943,Mestre do Pão de Queijo,Guardião do Sofá,89.3
944,Fada do Carregador,Ladino do Desconto,54.4
945,Tio do Churrasco Místico,Caçador de Meias Perdidas,99.0
946,Nina Nuvem,Sacerdote do Fone de Ouvido,71.3
947,Bob Esponja Encantado,Bardo das Memes,36.6
948,Vovó Meteoro,Necromante de Plantas de Casa,99.8
949,Capitão Pipoca,Alquimista de Smoothie,82.3
950,Lady Crocante,Mago do Micro-ondas,93.0
951,Dr. Soninho,Cavaleiro de Pijama,50.1
952,Xamã do Chocolate Quente,Druida de Sobremesas,98.6
953,Rainha do Puff,Feiticeira Hortelã,64.4
954,Mago do Café,Elfo da Wi-Fi,100.0
955,Duque do Abraço,Paladino das Tapiocas,77.4
956,Troll das Redes Sociais,Bardo das Memes,27.0
957,Elfo do Wi-Fi,Arcanista do TikTok,99.8
958,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,84.0
959,Cavaleiro do Sofá,Guardião do Sofá,96.0
960,Sereia do Banho de Espuma,Pixie do Café Expresso,58.9
961,Sir Croissant,Barbarian Vegano,69.3
962,Luna Brilhinho,Maga do Glitter,100.0
963,Bolinho de Chuva,Ninja Noturno,81.6
964,Thorfinn Puff,Druida de Sobremesas,92.4
965,Dona Cenoura,Feiticeira Hortelã,53.9
966,Zé do Pijama Flamejante,Cavaleiro de Pijama,95.2
967,Glimmer Sparkle,Elfo da Wi-Fi,100.0
968,Chico Bolacha,Paladino das Tapiocas,68.0
969,Madame Puf,Pixie do Café Expresso,82.3
970,Bruxo Zé Gotinha,Curandeiro de Resfriados,99.0
971,Princesa Wi-Fi,Arcanista do TikTok,87.1
972,Goblin do Delivery,Xamã do Delivery,40.8
973,Mestre do Pão de Queijo,Guardião do Sofá,100.0
974,Fada do Carregador,Ladino do Desconto,62.2
975,Tio do Churrasco Místico,Caçador de Meias Perdidas,74.0
976,Nina Nuvem,Sacerdote do Fone de Ouvido,97.4
977,Bob Esponja Encantado,Bardo das Memes,46.3
978,Vovó Meteoro,Necromante de Plantas de Casa,100.0
979,Capitão Pipoca,Alquimista de Smoothie,83.5
980,Lady Crocante,Mago do Micro-ondas,65.5
981,Dr. Soninho,Cavaleiro de Pijama,99.5
982,Xamã do Chocolate Quente,Druida de Sobremesas,78.0
983,Rainha do Puff,Feiticeira Hortelã,90.3
984,Mago do Café,Elfo da Wi-Fi,99.6
985,Duque do Abraço,Paladino das Tapiocas,54.2
986,Troll das Redes Sociais,Bardo das Memes,31.4
987,Elfo do Wi-Fi,Arcanista do TikTok,100.0
988,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,79.4
989,Cavaleiro do Sofá,Guardião do Sofá,94.9
990,Sereia do Banho de Espuma,Pixie do Café Expresso,46.5
991,Sir Croissant,Ninja Noturno,89.4
992,Luna Brilhinho,Maga do Glitter,100.0
993,Bolinho de Chuva,Barbarian Vegano,72.1
994,Thorfinn Puff,Druida de Sobremesas,100.0
995,Dona Cenoura,Feiticeira Hortelã,57.1
996,Zé do Pijama Flamejante,Cavaleiro de Pijama,77.6
997,Glimmer Sparkle,Elfo da Wi-Fi,100.0
998,Chico Bolacha,Paladino das Tapiocas,66.7
999,Madame Puf,Pixie do Café Expresso,92.8
1000,Bruxo Zé Gotinha,Curandeiro de Resfriados,80.2
1,Sir Croissant,Cavaleiro de Pijama,78.3
2,Luna Brilhinho,Maga do Glitter,92.7
3,Bolinho de Chuva,Druida de Sobremesas,65.1
4,Thorfinn Puff,Barbarian Vegano,44.9
5,Dona Cenoura,Feiticeira Hortelã,88.0
6,Zé do Pijama Flamejante,Ninja Noturno,31.5
7,Glimmer Sparkle,Elfo da Wi-Fi,99.2
8,Chico Bolacha,Paladino das Tapiocas,56.8
9,Madame Puf,Pixie do Café Expresso,73.4
10,Bruxo Zé Gotinha,Curandeiro de Resfriados,61.0
11,Princesa Wi-Fi,Arcanista do TikTok,84.6
12,Goblin do Delivery,Xamã do Delivery,22.3
13,Mestre do Pão de Queijo,Guardião do Sofá,69.8
14,Fada do Carregador,Ladino do Desconto,47.1
15,Tio do Churrasco Místico,Caçador de Meias Perdidas,33.9
16,Nina Nuvem,Sacerdote do Fone de Ouvido,91.4
17,Bob Esponja Encantado,Bardo das Memes,58.2
18,Vovó Meteoro,Necromante de Plantas de Casa,76.5
19,Capitão Pipoca,Alquimista de Smoothie,42.0
20,Lady Crocante,Mago do Micro-ondas,87.7
21,Dr. Soninho,Cavaleiro de Pijama,29.6
22,Xamã do Chocolate Quente,Druida de Sobremesas,95.3
23,Rainha do Puff,Feiticeira Hortelã,63.8
24,Mago do Café,Elfo da Wi-Fi,71.2
25,Duque do Abraço,Paladino das Tapiocas,50.4
26,Troll das Redes Sociais,Bardo das Memes,12.9
27,Elfo do Wi-Fi,Arcanista do TikTok,98.1
28,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,77.6
29,Cavaleiro do Sofá,Guardião do Sofá,82.0
30,Sereia do Banho de Espuma,Pixie do Café Expresso,39.5
31,Sir Croissant,Ninja Noturno,66.7
32,Luna Brilhinho,Maga do Glitter,89.3
33,Bolinho de Chuva,Barbarian Vegano,54.8
34,Thorfinn Puff,Druida de Sobremesas,72.1
35,Dona Cenoura,Feiticeira Hortelã,45.6
36,Zé do Pijama Flamejante,Cavaleiro de Pijama,30.2
37,Glimmer Sparkle,Elfo da Wi-Fi,96.4
38,Chico Bolacha,Paladino das Tapiocas,68.9
39,Madame Puf,Pixie do Café Expresso,51.7
40,Bruxo Zé Gotinha,Curandeiro de Resfriados,83.5
41,Princesa Wi-Fi,Arcanista do TikTok,74.0
42,Goblin do Delivery,Xamã do Delivery,18.8
43,Mestre do Pão de Queijo,Guardião do Sofá,90.2
44,Fada do Carregador,Ladino do Desconto,41.3
45,Tio do Churrasco Místico,Caçador de Meias Perdidas,62.6
46,Nina Nuvem,Sacerdote do Fone de Ouvido,79.9
47,Bob Esponja Encantado,Bardo das Memes,27.4
48,Vovó Meteoro,Necromante de Plantas de Casa,85.1
49,Capitão Pipoca,Alquimista de Smoothie,59.7
50,Lady Crocante,Mago do Micro-ondas,93.8
51,Dr. Soninho,Cavaleiro de Pijama,36.0
52,Xamã do Chocolate Quente,Druida de Sobremesas,70.5
53,Rainha do Puff,Feiticeira Hortelã,81.2
54,Mago do Café,Elfo da Wi-Fi,48.9
55,Duque do Abraço,Paladino das Tapiocas,64.3
56,Troll das Redes Sociais,Bardo das Memes,15.7
57,Elfo do Wi-Fi,Arcanista do TikTok,97.6
58,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,55.4
59,Cavaleiro do Sofá,Guardião do Sofá,73.1
60,Sereia do Banho de Espuma,Pixie do Café Expresso,40.8
61,Sir Croissant,Barbarian Vegano,86.3
62,Luna Brilhinho,Maga do Glitter,67.9
63,Bolinho de Chuva,Ninja Noturno,52.2
64,Thorfinn Puff,Druida de Sobremesas,94.7
65,Dona Cenoura,Feiticeira Hortelã,38.6
66,Zé do Pijama Flamejante,Cavaleiro de Pijama,75.0
67,Glimmer Sparkle,Elfo da Wi-Fi,89.9
68,Chico Bolacha,Paladino das Tapiocas,60.1
69,Madame Puf,Pixie do Café Expresso,43.4
70,Bruxo Zé Gotinha,Curandeiro de Resfriados,77.2
71,Princesa Wi-Fi,Arcanista do TikTok,91.8
72,Goblin do Delivery,Xamã do Delivery,24.5
73,Mestre do Pão de Queijo,Guardião do Sofá,69.3
74,Fada do Carregador,Ladino do Desconto,56.7
75,Tio do Churrasco Místico,Caçador de Meias Perdidas,82.4
76,Nina Nuvem,Sacerdote do Fone de Ouvido,49.0
77,Bob Esponja Encantado,Bardo das Memes,33.6
78,Vovó Meteoro,Necromante de Plantas de Casa,95.9
79,Capitão Pipoca,Alquimista de Smoothie,71.5
80,Lady Crocante,Mago do Micro-ondas,58.8
81,Dr. Soninho,Cavaleiro de Pijama,84.2
82,Xamã do Chocolate Quente,Druida de Sobremesas,63.7
83,Rainha do Puff,Feiticeira Hortelã,76.1
84,Mago do Café,Elfo da Wi-Fi,90.6
85,Duque do Abraço,Paladino das Tapiocas,47.3
86,Troll das Redes Sociais,Bardo das Memes,19.2
87,Elfo do Wi-Fi,Arcanista do TikTok,98.7
88,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,65.9
89,Cavaleiro do Sofá,Guardião do Sofá,80.4
90,Sereia do Banho de Espuma,Pixie do Café Expresso,37.8
91,Sir Croissant,Ninja Noturno,72.5
92,Luna Brilhinho,Maga do Glitter,88.3
93,Bolinho de Chuva,Barbarian Vegano,59.1
94,Thorfinn Puff,Druida de Sobremesas,93.0
95,Dona Cenoura,Feiticeira Hortelã,44.4
96,Zé do Pijama Flamejante,Cavaleiro de Pijama,61.9
97,Glimmer Sparkle,Elfo da Wi-Fi,96.8
98,Chico Bolacha,Paladino das Tapiocas,53.2
99,Madame Puf,Pixie do Café Expresso,78.6
100,Bruxo Zé Gotinha,Curandeiro de Resfriados,66.0
101,Princesa Wi-Fi,Arcanista do TikTok,85.5
102,Goblin do Delivery,Xamã do Delivery,28.1
103,Mestre do Pão de Queijo,Guardião do Sofá,74.7
104,Fada do Carregador,Ladino do Desconto,42.9
105,Tio do Churrasco Místico,Caçador de Meias Perdidas,89.2
106,Nina Nuvem,Sacerdote do Fone de Ouvido,57.3
107,Bob Esponja Encantado,Bardo das Memes,21.8
108,Vovó Meteoro,Necromante de Plantas de Casa,92.4
109,Capitão Pipoca,Alquimista de Smoothie,68.0
110,Lady Crocante,Mago do Micro-ondas,79.6
111,Dr. Soninho,Cavaleiro de Pijama,35.7
112,Xamã do Chocolate Quente,Druida de Sobremesas,87.1
113,Rainha do Puff,Feiticeira Hortelã,50.8
114,Mago do Café,Elfo da Wi-Fi,94.3
115,Duque do Abraço,Paladino das Tapiocas,62.2
116,Troll das Redes Sociais,Bardo das Memes,14.5
117,Elfo do Wi-Fi,Arcanista do TikTok,99.0
118,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,71.4
119,Cavaleiro do Sofá,Guardião do Sofá,83.9
120,Sereia do Banho de Espuma,Pixie do Café Expresso,46.6
121,Sir Croissant,Barbarian Vegano,55.0
122,Luna Brilhinho,Maga do Glitter,90.7
123,Bolinho de Chuva,Ninja Noturno,67.3
124,Thorfinn Puff,Druida de Sobremesas,78.8
125,Dona Cenoura,Feiticeira Hortelã,39.1
126,Zé do Pijama Flamejante,Cavaleiro de Pijama,81.5
127,Glimmer Sparkle,Elfo da Wi-Fi,97.2
128,Chico Bolacha,Paladino das Tapiocas,54.4
129,Madame Puf,Pixie do Café Expresso,69.9
130,Bruxo Zé Gotinha,Curandeiro de Resfriados,86.2
131,Princesa Wi-Fi,Arcanista do TikTok,73.7
132,Goblin do Delivery,Xamã do Delivery,26.8
133,Mestre do Pão de Queijo,Guardião do Sofá,91.1
134,Fada do Carregador,Ladino do Desconto,48.5
135,Tio do Churrasco Místico,Caçador de Meias Perdidas,60.0
136,Nina Nuvem,Sacerdote do Fone de Ouvido,84.8
137,Bob Esponja Encantado,Bardo das Memes,32.3
138,Vovó Meteoro,Necromante de Plantas de Casa,95.6
139,Capitão Pipoca,Alquimista de Smoothie,70.2
140,Lady Crocante,Mago do Micro-ondas,51.9
141,Dr. Soninho,Cavaleiro de Pijama,88.4
142,Xamã do Chocolate Quente,Druida de Sobremesas,64.6
143,Rainha do Puff,Feiticeira Hortelã,77.8
144,Mago do Café,Elfo da Wi-Fi,93.5
145,Duque do Abraço,Paladino das Tapiocas,40.3
146,Troll das Redes Sociais,Bardo das Memes,17.6
147,Elfo do Wi-Fi,Arcanista do TikTok,98.3
148,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,66.9
149,Cavaleiro do Sofá,Guardião do Sofá,82.7
150,Sereia do Banho de Espuma,Pixie do Café Expresso,34.2
151,Sir Croissant,Ninja Noturno,75.3
152,Luna Brilhinho,Maga do Glitter,89.0
153,Bolinho de Chuva,Barbarian Vegano,58.6
154,Thorfinn Puff,Druida de Sobremesas,92.1
155,Dona Cenoura,Feiticeira Hortelã,43.7
156,Zé do Pijama Flamejante,Cavaleiro de Pijama,63.4
157,Glimmer Sparkle,Elfo da Wi-Fi,96.0
158,Chico Bolacha,Paladino das Tapiocas,52.8
159,Madame Puf,Pixie do Café Expresso,79.3
160,Bruxo Zé Gotinha,Curandeiro de Resfriados,67.5
161,Princesa Wi-Fi,Arcanista do TikTok,86.9
162,Goblin do Delivery,Xamã do Delivery,29.4
163,Mestre do Pão de Queijo,Guardião do Sofá,76.2
164,Fada do Carregador,Ladino do Desconto,41.0
165,Tio do Churrasco Místico,Caçador de Meias Perdidas,88.8
166,Nina Nuvem,Sacerdote do Fone de Ouvido,58.1
167,Bob Esponja Encantado,Bardo das Memes,23.9
168,Vovó Meteoro,Necromante de Plantas de Casa,94.4
169,Capitão Pipoca,Alquimista de Smoothie,69.6
170,Lady Crocante,Mago do Micro-ondas,80.3
171,Dr. Soninho,Cavaleiro de Pijama,37.2
172,Xamã do Chocolate Quente,Druida de Sobremesas,88.7
173,Rainha do Puff,Feiticeira Hortelã,51.5
174,Mago do Café,Elfo da Wi-Fi,95.1
175,Duque do Abraço,Paladino das Tapiocas,63.9
176,Troll das Redes Sociais,Bardo das Memes,16.2
177,Elfo do Wi-Fi,Arcanista do TikTok,99.5
178,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,72.8
179,Cavaleiro do Sofá,Guardião do Sofá,85.4
180,Sereia do Banho de Espuma,Pixie do Café Expresso,47.7
181,Sir Croissant,Barbarian Vegano,56.4
182,Luna Brilhinho,Maga do Glitter,91.2
183,Bolinho de Chuva,Ninja Noturno,68.7
184,Thorfinn Puff,Druida de Sobremesas,79.0
185,Dona Cenoura,Feiticeira Hortelã,40.6
186,Zé do Pijama Flamejante,Cavaleiro de Pijama,82.3
187,Glimmer Sparkle,Elfo da Wi-Fi,97.8
188,Chico Bolacha,Paladino das Tapiocas,55.9
189,Madame Puf,Pixie do Café Expresso,70.1
190,Bruxo Zé Gotinha,Curandeiro de Resfriados,87.6
191,Princesa Wi-Fi,Arcanista do TikTok,74.4
192,Goblin do Delivery,Xamã do Delivery,27.0
193,Mestre do Pão de Queijo,Guardião do Sofá,92.5
194,Fada do Carregador,Ladino do Desconto,49.2
195,Tio do Churrasco Místico,Caçador de Meias Perdidas,61.8
196,Nina Nuvem,Sacerdote do Fone de Ouvido,85.7
197,Bob Esponja Encantado,Bardo das Memes,33.1
198,Vovó Meteoro,Necromante de Plantas de Casa,96.3
199,Capitão Pipoca,Alquimista de Smoothie,71.9
200,Lady Crocante,Mago do Micro-ondas,52.6
201,Dr. Soninho,Cavaleiro de Pijama,89.1
202,Xamã do Chocolate Quente,Druida de Sobremesas,65.3
203,Rainha do Puff,Feiticeira Hortelã,78.5
204,Mago do Café,Elfo da Wi-Fi,94.0
205,Duque do Abraço,Paladino das Tapiocas,41.7
206,Troll das Redes Sociais,Bardo das Memes,18.4
207,Elfo do Wi-Fi,Arcanista do TikTok,98.9
208,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,67.2
209,Cavaleiro do Sofá,Guardião do Sofá,83.3
210,Sereia do Banho de Espuma,Pixie do Café Expresso,35.8
211,Sir Croissant,Ninja Noturno,76.6
212,Luna Brilhinho,Maga do Glitter,90.0
213,Bolinho de Chuva,Barbarian Vegano,59.9
214,Thorfinn Puff,Druida de Sobremesas,93.2
215,Dona Cenoura,Feiticeira Hortelã,44.1
216,Zé do Pijama Flamejante,Cavaleiro de Pijama,64.8
217,Glimmer Sparkle,Elfo da Wi-Fi,96.5
218,Chico Bolacha,Paladino das Tapiocas,53.5
219,Madame Puf,Pixie do Café Expresso,80.0
220,Bruxo Zé Gotinha,Curandeiro de Resfriados,68.3
221,Princesa Wi-Fi,Arcanista do TikTok,87.4
222,Goblin do Delivery,Xamã do Delivery,30.1
223,Mestre do Pão de Queijo,Guardião do Sofá,77.9
224,Fada do Carregador,Ladino do Desconto,42.2
225,Tio do Churrasco Místico,Caçador de Meias Perdidas,89.7
226,Nina Nuvem,Sacerdote do Fone de Ouvido,59.4
227,Bob Esponja Encantado,Bardo das Memes,24.7
228,Vovó Meteoro,Necromante de Plantas de Casa,95.0
229,Capitão Pipoca,Alquimista de Smoothie,70.8
230,Lady Crocante,Mago do Micro-ondas,81.1
231,Dr. Soninho,Cavaleiro de Pijama,38.9
232,Xamã do Chocolate Quente,Druida de Sobremesas,89.5
233,Rainha do Puff,Feiticeira Hortelã,52.0
234,Mago do Café,Elfo da Wi-Fi,95.8
235,Duque do Abraço,Paladino das Tapiocas,65.6
236,Troll das Redes Sociais,Bardo das Memes,16.9
237,Elfo do Wi-Fi,Arcanista do TikTok,99.7
238,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,73.0
239,Cavaleiro do Sofá,Guardião do Sofá,86.6
240,Sereia do Banho de Espuma,Pixie do Café Expresso,48.3
241,Sir Croissant,Barbarian Vegano,57.7
242,Luna Brilhinho,Maga do Glitter,92.3
243,Bolinho de Chuva,Ninja Noturno,69.2
244,Thorfinn Puff,Druida de Sobremesas,80.4
245,Dona Cenoura,Feiticeira Hortelã,41.9
246,Zé do Pijama Flamejante,Cavaleiro de Pijama,83.8
247,Glimmer Sparkle,Elfo da Wi-Fi,98.4
248,Chico Bolacha,Paladino das Tapiocas,56.1
249,Madame Puf,Pixie do Café Expresso,71.3
250,Bruxo Zé Gotinha,Curandeiro de Resfriados,88.2
251,Princesa Wi-Fi,Arcanista do TikTok,75.5
252,Goblin do Delivery,Xamã do Delivery,28.6
253,Mestre do Pão de Queijo,Guardião do Sofá,93.1
254,Fada do Carregador,Ladino do Desconto,50.7
255,Tio do Churrasco Místico,Caçador de Meias Perdidas,62.4
256,Nina Nuvem,Sacerdote do Fone de Ouvido,86.0
257,Bob Esponja Encantado,Bardo das Memes,34.5
258,Vovó Meteoro,Necromante de Plantas de Casa,97.1
259,Capitão Pipoca,Alquimista de Smoothie,72.6
260,Lady Crocante,Mago do Micro-ondas,53.8
261,Dr. Soninho,Cavaleiro de Pijama,90.3
262,Xamã do Chocolate Quente,Druida de Sobremesas,66.4
263,Rainha do Puff,Feiticeira Hortelã,79.7
264,Mago do Café,Elfo da Wi-Fi,94.6
265,Duque do Abraço,Paladino das Tapiocas,42.1
266,Troll das Redes Sociais,Bardo das Memes,19.8
267,Elfo do Wi-Fi,Arcanista do TikTok,99.1
268,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,68.9
269,Cavaleiro do Sofá,Guardião do Sofá,84.5
270,Sereia do Banho de Espuma,Pixie do Café Expresso,36.2
271,Sir Croissant,Ninja Noturno,77.4
272,Luna Brilhinho,Maga do Glitter,91.6
273,Bolinho de Chuva,Barbarian Vegano,60.8
274,Thorfinn Puff,Druida de Sobremesas,94.9
275,Dona Cenoura,Feiticeira Hortelã,45.3
276,Zé do Pijama Flamejante,Cavaleiro de Pijama,65.2
277,Glimmer Sparkle,Elfo da Wi-Fi,97.0
278,Chico Bolacha,Paladino das Tapiocas,54.0
279,Madame Puf,Pixie do Café Expresso,81.8
280,Bruxo Zé Gotinha,Curandeiro de Resfriados,69.1
281,Princesa Wi-Fi,Arcanista do TikTok,88.5
282,Goblin do Delivery,Xamã do Delivery,31.3
283,Mestre do Pão de Queijo,Guardião do Sofá,78.7
284,Fada do Carregador,Ladino do Desconto,43.6
285,Tio do Churrasco Místico,Caçador de Meias Perdidas,90.9
286,Nina Nuvem,Sacerdote do Fone de Ouvido,60.5
287,Bob Esponja Encantado,Bardo das Memes,25.4
288,Vovó Meteoro,Necromante de Plantas de Casa,95.5
289,Capitão Pipoca,Alquimista de Smoothie,71.0
290,Lady Crocante,Mago do Micro-ondas,82.2
291,Dr. Soninho,Cavaleiro de Pijama,39.7
292,Xamã do Chocolate Quente,Druida de Sobremesas,90.8
293,Rainha do Puff,Feiticeira Hortelã,53.3
294,Mago do Café,Elfo da Wi-Fi,96.2
295,Duque do Abraço,Paladino das Tapiocas,66.8
296,Troll das Redes Sociais,Bardo das Memes,17.1
297,Elfo do Wi-Fi,Arcanista do TikTok,99.4
298,Bruxa do Bolo de Cenoura,Curandeiro de Resfriados,74.2
299,Cavaleiro do Sofá,Guardião do Sofá,87.3
300,Sereia do Banho de Espuma,Pixie do Café Expresso,49.9
301,Sir Croissant,Barbarian Vegano,58.0
302,Luna Brilhinho,Maga do Glitter,93.4
303,Bolinho de Chuva,Ninja Noturno,70.6
304,Thorfinn Puff,Druida de Sobremesas,81.1
305,Dona Cenoura,Feiticeira Hortelã,42.5
306,Zé do Pijama Flamejante,Cavaleiro de Pijama,84.0
307,Glimmer Sparkle,Elfo da Wi-Fi,98.6
